"","DATE","RENTED_BIKE_COUNT","TEMPERATURE","HUMIDITY","WIND_SPEED","VISIBILITY","DEW_POINT_TEMPERATURE","SOLAR_RADIATION","RAINFALL","SNOWFALL","HOLIDAY","Spring","Summer","Autumn","Winter","Holiday","No_Holiday","FUNC_DAY_YES","HOUR0","HOUR1","HOUR2","HOUR3","HOUR4","HOUR5","HOUR6","HOUR7","HOUR8","HOUR9","HOUR10","HOUR11","HOUR12","HOUR13","HOUR14","HOUR15","HOUR16","HOUR17","HOUR18","HOUR19","HOUR20","HOUR21","HOUR22","HOUR23","RENTED_BIKE_COUNT_normalize","TEMPERATURE_normalize","HUMIDITY_normalize","WIND_SPEED_normalize","VISIBILITY_normalize","DEW_POINT_TEMPERATURE_normalize","SOLAR_RADIATION_normalize","RAINFALL_normalize","SNOWFALL_normalize"
"3188","13/04/2018",1641,16.9,19,0.5,2000,-6.9,0.06,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.461473565804274,0.428934010152284,0.193877551020408,0.0675675675675676,1,-0.253676470588235,0.0170454545454545,0,0
"3189","13/04/2018",1359,16.2,22,0.9,2000,-5.5,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.382170978627672,0.411167512690355,0.224489795918367,0.121621621621622,1,-0.202205882352941,0,0,0
"3190","13/04/2018",1311,16.4,24,2.9,1983,-4.2,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36867266591676,0.416243654822335,0.244897959183673,0.391891891891892,0.9915,-0.154411764705882,0,0,0
"3191","13/04/2018",1178,16.3,25,2,2000,-3.7,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.331271091113611,0.413705583756345,0.255102040816327,0.27027027027027,1,-0.136029411764706,0,0,0
"3192","13/04/2018",849,15.5,27,3.5,2000,-3.4,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.238751406074241,0.393401015228426,0.275510204081633,0.472972972972973,1,-0.125,0,0,0
"3193","14/04/2018",664,14.8,27,2.1,2000,-4,0,0,0,"No Holiday",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186726659167604,0.375634517766497,0.275510204081633,0.283783783783784,1,-0.147058823529412,0,0,0
"3194","14/04/2018",513,14.1,25,1.8,2000,-5.6,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144263217097863,0.357868020304569,0.255102040816327,0.243243243243243,1,-0.205882352941176,0,0,0
"3195","14/04/2018",253,13.5,27,1.6,2000,-5.1,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711473565804275,0.342639593908629,0.275510204081633,0.216216216216216,1,-0.1875,0,0,0
"3196","14/04/2018",62,12.1,41,1,2000,-0.7,0,0.2,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174353205849269,0.307106598984772,0.418367346938776,0.135135135135135,1,-0.0257352941176471,0,0.00571428571428571,0
"3197","14/04/2018",39,10.3,72,1,2000,5.4,0,0.8,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109673790776153,0.261421319796954,0.73469387755102,0.135135135135135,1,0.198529411764706,0,0.0228571428571429,0
"3198","14/04/2018",20,9.5,76,0.8,1962,5.4,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562429696287964,0.241116751269036,0.775510204081633,0.108108108108108,0.981,0.198529411764706,0,0,0
"3199","14/04/2018",12,8.7,80,1.1,1518,5.4,0,1,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337457817772778,0.220812182741117,0.816326530612245,0.148648648648649,0.759,0.198529411764706,0,0.0285714285714286,0
"3200","14/04/2018",18,8.2,88,0.7,607,6.3,0.01,2,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506186726659168,0.208121827411167,0.897959183673469,0.0945945945945946,0.3035,0.231617647058824,0.00284090909090909,0.0571428571428571,0
"3201","14/04/2018",17,7.7,88,1.4,516,5.8,0.08,1,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478065241844769,0.195431472081218,0.897959183673469,0.189189189189189,0.258,0.213235294117647,0.0227272727272727,0.0285714285714286,0
"3202","14/04/2018",17,7.5,94,1.5,506,6.5,0.15,1.5,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478065241844769,0.190355329949239,0.959183673469388,0.202702702702703,0.253,0.238970588235294,0.0426136363636364,0.0428571428571429,0
"3203","14/04/2018",43,7.7,94,1,685,6.7,0.28,1.5,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120922384701912,0.195431472081218,0.959183673469388,0.135135135135135,0.3425,0.246323529411765,0.0795454545454546,0.0428571428571429,0
"3204","14/04/2018",52,8.1,94,1.2,802,7.1,0.39,0.5,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0146231721034871,0.205583756345178,0.959183673469388,0.162162162162162,0.401,0.261029411764706,0.110795454545455,0.0142857142857143,0
"3205","14/04/2018",75,8.6,94,1.1,389,7.6,0.49,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0210911136107986,0.218274111675127,0.959183673469388,0.148648648648649,0.1945,0.279411764705882,0.139204545454545,0,0
"3206","14/04/2018",70,8.8,93,1.7,597,7.7,0.38,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0196850393700787,0.223350253807107,0.948979591836735,0.22972972972973,0.2985,0.283088235294118,0.107954545454545,0,0
"3207","14/04/2018",122,8.9,94,1.3,1129,7.9,0.29,0.5,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0343082114735658,0.225888324873096,0.959183673469388,0.175675675675676,0.5645,0.290441176470588,0.0823863636363636,0.0142857142857143,0
"3208","14/04/2018",203,8.6,88,3.2,1211,6.7,0.17,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0570866141732283,0.218274111675127,0.897959183673469,0.432432432432432,0.6055,0.246323529411765,0.0482954545454546,0,0
"3209","14/04/2018",445,8.9,87,1.8,2000,6.8,0.32,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.125140607424072,0.225888324873096,0.887755102040816,0.243243243243243,1,0.25,0.0909090909090909,0,0
"3210","14/04/2018",675,9.3,81,2.4,2000,6.1,0.52,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.189820022497188,0.236040609137056,0.826530612244898,0.324324324324324,1,0.224264705882353,0.147727272727273,0,0
"3211","14/04/2018",706,9.6,79,1.8,2000,6.1,0.39,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.198537682789651,0.243654822335025,0.806122448979592,0.243243243243243,1,0.224264705882353,0.110795454545455,0,0
"3212","14/04/2018",612,9.5,76,2.3,2000,5.4,0.02,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.172103487064117,0.241116751269036,0.775510204081633,0.310810810810811,1,0.198529411764706,0.00568181818181818,0,0
"3213","14/04/2018",640,9.4,76,2.6,1376,5.3,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.179977502812148,0.238578680203046,0.775510204081633,0.351351351351351,0.688,0.194852941176471,0,0,0
"3214","14/04/2018",633,9.1,76,3.5,1113,5,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.178008998875141,0.230964467005076,0.775510204081633,0.472972972972973,0.5565,0.183823529411765,0,0,0
"3215","14/04/2018",586,8.8,77,3.2,1258,4.9,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.164791901012373,0.223350253807107,0.785714285714286,0.432432432432432,0.629,0.180147058823529,0,0,0
"3216","14/04/2018",503,8.4,77,3.8,1662,4.5,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.141451068616423,0.213197969543147,0.785714285714286,0.513513513513513,0.831,0.165441176470588,0,0,0
"3217","15/04/2018",475,7.8,78,1.8,1741,4.1,0,0,0,"No Holiday",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133577052868391,0.197969543147208,0.795918367346939,0.243243243243243,0.8705,0.150735294117647,0,0,0
"3218","15/04/2018",349,7.1,78,3.6,1662,3.5,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981439820022497,0.180203045685279,0.795918367346939,0.486486486486486,0.831,0.128676470588235,0,0,0
"3219","15/04/2018",254,6.7,80,2.8,1342,3.4,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.17005076142132,0.816326530612245,0.378378378378378,0.671,0.125,0,0,0
"3220","15/04/2018",183,6.4,83,2.3,1158,3.7,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514623172103487,0.16243654822335,0.846938775510204,0.310810810810811,0.579,0.136029411764706,0,0,0
"3221","15/04/2018",110,6,84,1.7,951,3.4,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030933633295838,0.152284263959391,0.857142857142857,0.22972972972973,0.4755,0.125,0,0,0
"3222","15/04/2018",65,5.8,85,1.3,829,3.4,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182789651293588,0.147208121827411,0.86734693877551,0.175675675675676,0.4145,0.125,0,0,0
"3223","15/04/2018",102,5.6,85,1.2,769,3.2,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286839145106862,0.142131979695431,0.86734693877551,0.162162162162162,0.3845,0.117647058823529,0,0,0
"3224","15/04/2018",223,5.8,83,1.1,733,3.1,0.15,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062710911136108,0.147208121827411,0.846938775510204,0.148648648648649,0.3665,0.113970588235294,0.0426136363636364,0,0
"3225","15/04/2018",401,7,78,0.9,656,3.4,0.56,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112767154105737,0.177664974619289,0.795918367346939,0.121621621621622,0.328,0.125,0.159090909090909,0,0
"3226","15/04/2018",513,8.6,66,1.7,881,2.5,1.16,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144263217097863,0.218274111675127,0.673469387755102,0.22972972972973,0.4405,0.0919117647058824,0.329545454545455,0,0
"3227","15/04/2018",582,10.3,62,2.1,914,3.3,1.76,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163667041619798,0.261421319796954,0.63265306122449,0.283783783783784,0.457,0.121323529411765,0.5,0,0
"3228","15/04/2018",797,11.8,57,2.6,1041,3.5,2.18,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.224128233970754,0.299492385786802,0.581632653061224,0.351351351351351,0.5205,0.128676470588235,0.619318181818182,0,0
"3229","15/04/2018",1105,12.5,53,3.4,1324,3.1,2.52,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3107424071991,0.317258883248731,0.540816326530612,0.459459459459459,0.662,0.113970588235294,0.715909090909091,0,0
"3230","15/04/2018",1229,13.5,46,3.4,1325,2,2.71,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.345613048368954,0.342639593908629,0.469387755102041,0.459459459459459,0.6625,0.0735294117647059,0.769886363636364,0,0
"3231","15/04/2018",1083,13.7,50,3.7,1218,3.4,2.3,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.304555680539932,0.347715736040609,0.510204081632653,0.5,0.609,0.125,0.653409090909091,0,0
"3232","15/04/2018",62,13.1,54,4.1,1264,3.9,1.98,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0174353205849269,0.33248730964467,0.551020408163265,0.554054054054054,0.632,0.143382352941176,0.5625,0,0
"3233","15/04/2018",124,12,61,3.6,1374,4.6,0.57,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0348706411698538,0.304568527918782,0.622448979591837,0.486486486486486,0.687,0.169117647058824,0.161931818181818,0,0
"3234","15/04/2018",42,11.8,60,2.9,1457,4.2,0.6,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0118110236220472,0.299492385786802,0.612244897959184,0.391891891891892,0.7285,0.154411764705882,0.170454545454545,0,0
"3235","15/04/2018",343,11.9,58,2.2,1645,3.8,0.61,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0964566929133858,0.302030456852792,0.591836734693878,0.297297297297297,0.8225,0.139705882352941,0.173295454545455,0,0
"3236","15/04/2018",317,11,62,2.1,1661,3.9,0.19,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0891451068616423,0.279187817258883,0.63265306122449,0.283783783783784,0.8305,0.143382352941176,0.0539772727272727,0,0
"3237","15/04/2018",297,10.3,62,2,1749,3.3,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0835208098987626,0.261421319796954,0.63265306122449,0.27027027027027,0.8745,0.121323529411765,0,0,0
"3238","15/04/2018",464,9.6,66,1.7,1850,3.5,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.130483689538808,0.243654822335025,0.673469387755102,0.22972972972973,0.925,0.128676470588235,0,0,0
"3239","15/04/2018",620,9,65,1.7,1953,2.7,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.174353205849269,0.228426395939086,0.663265306122449,0.22972972972973,0.9765,0.0992647058823529,0,0,0
"3240","15/04/2018",467,8.6,69,2.2,1730,3.2,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13132733408324,0.218274111675127,0.704081632653061,0.297297297297297,0.865,0.117647058823529,0,0,0
"3241","16/04/2018",401,8.3,59,2.1,1912,0.7,0,0,0,"No Holiday",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112767154105737,0.210659898477157,0.602040816326531,0.283783783783784,0.956,0.0257352941176471,0,0,0
"3242","16/04/2018",226,7.6,62,1.2,1885,0.7,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635545556805399,0.192893401015228,0.63265306122449,0.162162162162162,0.9425,0.0257352941176471,0,0,0
"3243","16/04/2018",126,7.1,64,0.9,1756,0.7,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354330708661417,0.180203045685279,0.653061224489796,0.121621621621622,0.878,0.0257352941176471,0,0,0
"3244","16/04/2018",107,6.4,67,1.4,1668,0.7,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300899887514061,0.16243654822335,0.683673469387755,0.189189189189189,0.834,0.0257352941176471,0,0,0
"3245","16/04/2018",75,5.9,68,0.7,1590,0.4,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210911136107986,0.149746192893401,0.693877551020408,0.0945945945945946,0.795,0.0147058823529412,0,0,0
"3246","16/04/2018",132,5.3,73,0.8,1474,0.8,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371203599550056,0.134517766497462,0.744897959183674,0.108108108108108,0.737,0.0294117647058824,0,0,0
"3247","16/04/2018",405,5,70,0.7,1739,0,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113892013498313,0.126903553299492,0.714285714285714,0.0945945945945946,0.8695,0,0,0,0
"3248","16/04/2018",1049,5,67,1,1774,-0.6,0.18,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294994375703037,0.126903553299492,0.683673469387755,0.135135135135135,0.887,-0.0220588235294118,0.0511363636363636,0,0
"3249","16/04/2018",1713,6.9,54,0.7,1706,-1.7,0.85,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481721034870641,0.1751269035533,0.551020408163265,0.0945945945945946,0.853,-0.0625,0.241477272727273,0,0
"3250","16/04/2018",922,10.1,42,0.8,1911,-2.2,1.57,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259280089988751,0.256345177664975,0.428571428571429,0.108108108108108,0.9555,-0.0808823529411765,0.446022727272727,0,0
"3251","16/04/2018",700,12.4,34,1.2,1943,-3,2.24,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196850393700787,0.314720812182741,0.346938775510204,0.162162162162162,0.9715,-0.110294117647059,0.636363636363636,0,0
"3252","16/04/2018",855,14.1,32,1.3,2000,-2.3,2.67,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.240438695163105,0.357868020304569,0.326530612244898,0.175675675675676,1,-0.0845588235294118,0.758522727272727,0,0
"3253","16/04/2018",1052,15.5,33,2.5,1893,-0.7,3.1,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.295838020247469,0.393401015228426,0.336734693877551,0.337837837837838,0.9465,-0.0257352941176471,0.880681818181818,0,0
"3254","16/04/2018",973,16.6,30,2.3,1876,-1,3.21,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.273622047244095,0.421319796954315,0.306122448979592,0.310810810810811,0.938,-0.0367647058823529,0.911931818181818,0,0
"3255","16/04/2018",1016,18,28,1.6,1820,-0.8,3.11,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.285714285714286,0.456852791878173,0.285714285714286,0.216216216216216,0.91,-0.0294117647058824,0.883522727272727,0,0
"3256","16/04/2018",1145,18.4,25,2,1809,-2,2.8,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.321991001124859,0.467005076142132,0.255102040816327,0.27027027027027,0.9045,-0.0735294117647059,0.795454545454545,0,0
"3257","16/04/2018",1452,18.5,24,3,1773,-2.4,2.27,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.408323959505062,0.469543147208122,0.244897959183673,0.405405405405405,0.8865,-0.0882352941176471,0.644886363636364,0,0
"3258","16/04/2018",1753,18.7,21,2.5,1871,-4.1,1.65,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4929696287964,0.474619289340102,0.214285714285714,0.337837837837838,0.9355,-0.150735294117647,0.46875,0,0
"3259","16/04/2018",2692,17,28,3.1,2000,-1.6,0.88,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7570303712036,0.431472081218274,0.285714285714286,0.418918918918919,1,-0.0588235294117647,0.25,0,0
"3260","16/04/2018",1719,13.8,32,3.4,1992,-2.6,0.26,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.483408323959505,0.350253807106599,0.326530612244898,0.459459459459459,0.996,-0.0955882352941177,0.0738636363636364,0,0
"3261","16/04/2018",1498,12.1,35,2.4,1954,-2.9,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.421259842519685,0.307106598984772,0.357142857142857,0.324324324324324,0.977,-0.106617647058824,0,0,0
"3262","16/04/2018",1355,11.1,39,1.5,1734,-2.3,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.381046119235096,0.281725888324873,0.397959183673469,0.202702702702703,0.867,-0.0845588235294118,0,0,0
"3263","16/04/2018",1099,10.8,33,0.9,2000,-4.8,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.309055118110236,0.274111675126904,0.336734693877551,0.121621621621622,1,-0.176470588235294,0,0,0
"3264","16/04/2018",733,9.7,33,0.4,2000,-5.8,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.206130483689539,0.246192893401015,0.336734693877551,0.0540540540540541,1,-0.213235294117647,0,0,0
"3265","17/04/2018",503,9.6,31,0.8,2000,-6.7,0,0,0,"No Holiday",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141451068616423,0.243654822335025,0.316326530612245,0.108108108108108,1,-0.246323529411765,0,0,0
"3266","17/04/2018",421,9,36,1,1994,-5.3,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118391451068616,0.228426395939086,0.36734693877551,0.135135135135135,0.997,-0.194852941176471,0,0,0
"3267","17/04/2018",237,8.4,45,0.9,1987,-2.8,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666479190101237,0.213197969543147,0.459183673469388,0.121621621621622,0.9935,-0.102941176470588,0,0,0
"3268","17/04/2018",164,7.8,49,1,1975,-2.2,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046119235095613,0.197969543147208,0.5,0.135135135135135,0.9875,-0.0808823529411765,0,0,0
"3269","17/04/2018",110,7.6,52,0.4,1935,-1.6,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030933633295838,0.192893401015228,0.530612244897959,0.0540540540540541,0.9675,-0.0588235294117647,0,0,0
"3270","17/04/2018",143,7.4,56,0.6,1746,-0.8,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402137232845894,0.187817258883249,0.571428571428571,0.0810810810810811,0.873,-0.0294117647058824,0,0,0
"3271","17/04/2018",406,6.9,57,0.5,1775,-1,0,0,0,"No Holiday",1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114173228346457,0.1751269035533,0.581632653061224,0.0675675675675676,0.8875,-0.0367647058823529,0,0,0
